Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
829,5,3,80.0,28698,1,1,1,2,1,2,4,2,2,0,5,5,4,1967,1967,0,5,9,10,2,0,3,4,2,4,1,1,3,249,0,764,0,1013,1,4,1,0,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,3,1,1967.0,0,2,538,5,5,2,486,0,0,0,225,0,3,4,1,0,5,3,8,0,12.128116509451258
830,12,1,24.0,2544,1,2,3,3,4,0,21,2,2,3,5,7,4,2005,2005,1,1,8,8,2,0,2,4,2,2,4,3,6,0,6,0,600,600,1,0,1,0,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,6,0,8,4,11.900912042974875
831,0,3,80.0,11900,1,1,0,3,0,0,12,2,2,0,2,6,4,1957,1957,1,1,6,6,1,236,3,4,1,4,4,3,5,1040,6,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,2,2,458,5,5,2,0,0,0,0,192,0,3,4,1,0,5,2,8,4,12.01974909141692
832,12,1,30.0,3180,1,2,3,3,4,0,21,2,2,4,5,7,4,2005,2005,1,1,8,8,2,0,3,4,2,2,4,3,6,0,6,0,600,600,1,0,1,0,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,3,5,2005.0,2,2,480,5,5,2,0,166,0,0,0,0,3,4,1,0,5,0,8,4,11.925041738291691
833,5,3,44.0,9548,1,1,0,3,1,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,145,2,4,2,2,4,3,2,483,6,0,458,941,1,0,1,0,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,5,1,2003.0,2,2,613,5,5,2,192,39,0,0,0,0,3,4,1,0,0,4,8,4,12.375819639517651
834,0,3,100.0,10004,1,1,3,3,4,0,12,2,2,0,2,6,5,1964,1964,1,1,6,10,1,119,3,4,1,4,4,3,5,196,1,345,975,1516,1,4,1,0,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,3,1,1964.0,2,2,472,5,5,2,0,0,0,0,152,0,3,4,1,0,1,3,8,4,12.025755079404915
835,0,3,75.0,7875,1,1,3,3,4,0,12,2,2,0,2,5,5,1961,1961,1,1,12,13,1,83,3,4,1,4,4,3,5,572,6,0,572,1144,1,2,1,0,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,3,1,1961.0,3,2,456,5,5,2,0,0,0,0,0,0,3,1,1,0,8,2,8,4,11.849047640327148
836,0,3,60.0,9600,1,1,3,3,4,0,19,2,2,0,2,4,6,1950,1995,1,1,12,6,2,0,3,4,1,2,4,3,1,442,6,0,625,1067,1,4,1,0,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,3,1,1996.0,3,2,436,5,5,2,290,0,0,0,0,0,3,4,1,0,1,4,8,4,11.759793355371235
837,1,4,90.0,8100,1,2,3,3,4,0,17,2,2,0,2,5,5,1948,1973,1,1,12,13,2,0,3,4,0,4,4,3,5,338,6,0,1221,1559,1,2,1,0,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,3,5,1948.0,3,2,812,5,5,2,0,116,230,0,0,0,3,1,1,0,5,1,0,4,11.941462360646147
838,12,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,4,1973,1973,1,1,6,6,1,101,3,4,1,4,4,3,1,330,6,0,153,483,1,4,1,0,483,504,0,987,1,0,1,1,2,1,3,5,6,0,3,5,1973.0,3,1,264,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2,8,4,11.51293546492023
839,0,3,75.0,9525,1,1,3,3,4,0,5,2,2,0,2,5,5,1995,2006,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,1099,1099,1,0,1,0,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,3,1,1999.0,3,1,352,5,5,2,278,0,0,0,0,0,3,4,1,0,5,2,8,4,11.87757552297847
840,4,3,70.0,11767,1,1,3,3,4,0,7,2,2,0,0,5,5,1946,1995,1,1,8,8,2,0,3,4,1,4,4,3,1,352,6,0,416,768,1,0,1,0,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,3,5,1946.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2,8,4,11.779136168550774
841,6,2,60.0,12155,1,1,0,3,4,0,18,2,2,0,5,6,7,1925,1950,1,1,13,14,2,0,3,4,0,4,4,3,1,156,6,0,516,672,1,4,0,0,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,3,5,1934.0,3,1,400,5,5,1,0,0,254,0,0,0,3,4,1,0,2,2,8,4,11.849404844423075
842,6,4,60.0,10440,1,0,3,3,4,0,17,2,2,0,5,5,7,1904,2002,1,1,8,8,2,0,3,4,2,4,4,3,6,0,6,0,650,650,1,2,1,0,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,4,5,1983.0,3,2,686,2,5,1,70,78,68,0,0,0,3,4,1,0,5,2,8,4,11.967187086434018
843,8,3,82.0,9020,1,1,3,3,4,0,12,2,2,0,7,6,6,1966,1966,1,1,6,6,1,121,3,4,1,4,4,1,5,312,0,539,276,1127,1,4,1,0,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,3,1,1966.0,2,2,490,2,2,2,0,129,0,0,0,0,3,0,1,0,4,2,8,4,12.071975378543234
844,10,3,80.0,8000,1,1,3,3,0,0,12,0,2,2,2,5,3,1961,1961,1,1,3,3,2,0,3,4,1,4,4,3,6,0,6,0,1800,1800,1,0,0,0,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,3,6,0.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,6,1,8,4,11.856522261533735
845,4,4,100.0,12665,1,0,0,3,4,0,17,0,2,0,0,5,7,1915,1950,1,1,13,14,2,0,3,4,0,4,4,2,6,0,6,0,876,876,1,2,1,0,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,2,5,1949.0,3,3,720,5,5,2,418,0,194,0,0,0,3,4,1,0,5,2,8,4,11.944064817531656
846,9,3,71.0,16647,1,1,0,3,1,0,19,5,2,0,6,5,4,1975,1981,1,1,6,6,2,0,3,4,1,2,4,1,0,1390,6,0,0,1390,1,4,1,0,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,5,2,1975.0,0,2,611,5,5,2,0,0,0,0,0,0,3,4,1,0,0,1,8,4,12.049424683420913
847,5,3,75.0,9317,1,1,3,3,4,0,20,2,2,0,5,7,4,1993,1993,1,1,6,6,1,84,2,4,2,2,4,3,0,513,6,0,227,740,1,0,1,0,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,5,1,1993.0,3,2,425,5,5,2,234,72,192,0,0,0,3,4,1,0,6,3,8,4,12.269052139516225
848,0,3,36.0,15523,1,1,0,3,1,0,5,2,2,0,2,5,5,1972,1972,1,1,6,10,2,0,3,4,1,4,4,0,1,460,6,0,404,864,1,0,1,0,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,1,1972.0,3,1,338,5,5,2,0,0,0,0,0,0,3,4,1,0,7,3,8,4,11.801864247431089
849,4,3,75.0,45600,1,1,1,0,4,0,4,2,2,0,0,6,7,1908,1997,1,1,13,14,2,0,3,4,0,4,4,3,6,0,6,0,907,907,1,4,1,0,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,5,1908.0,3,2,360,1,5,2,486,40,0,0,175,0,3,4,1,0,8,2,8,4,12.388398368982115
850,8,3,80.0,9600,1,1,3,3,2,0,24,1,2,0,7,6,6,1976,1994,3,1,9,10,1,224,2,2,1,4,4,3,6,0,6,0,528,528,1,0,1,0,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,5,1,1976.0,2,2,512,5,5,2,113,100,0,0,0,0,3,4,1,0,7,1,8,4,12.138869243416009
851,11,4,36.0,4435,1,1,3,3,4,0,5,2,2,4,2,6,4,2003,2003,1,1,12,13,1,112,2,4,2,2,4,0,2,659,6,0,189,848,1,0,1,0,848,0,0,848,1,0,1,0,1,1,2,3,6,0,3,1,2003.0,0,2,420,5,5,2,140,0,0,0,0,0,3,4,1,0,10,1,8,4,11.78676973513378
852,11,3,43.0,3196,1,1,3,3,4,0,0,2,2,4,2,8,4,2003,2003,1,1,12,13,1,16,2,4,2,2,4,1,6,0,6,0,1273,1273,1,0,1,0,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,5,1,2003.0,0,2,400,5,5,2,143,20,0,0,0,0,3,4,1,0,4,0,8,4,12.278397958261776
853,7,3,53.0,7128,1,1,3,3,4,0,6,2,2,0,4,7,4,1941,1950,1,1,8,8,2,0,3,2,1,4,4,3,5,364,6,0,554,918,1,2,1,0,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,2,5,1941.0,3,1,240,5,5,2,0,0,0,0,126,0,3,2,1,0,7,1,8,4,12.007627804348722
854,8,3,73.0,12095,1,1,0,3,0,0,12,2,2,0,7,6,5,1964,1964,1,1,8,6,1,69,3,2,1,4,4,1,5,564,6,0,563,1127,1,4,1,0,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1,1964.0,2,2,645,5,5,2,180,0,0,0,0,0,3,2,1,0,7,3,8,4,11.970356641103
855,0,3,102.0,17920,1,1,3,3,4,0,19,2,2,0,2,5,3,1955,1974,3,1,13,10,2,0,3,4,1,4,4,2,0,306,5,1085,372,1763,1,4,1,0,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,1,1955.0,3,2,454,5,5,2,0,418,0,0,312,0,3,4,1,0,6,0,8,0,12.04355959836804
856,0,3,71.0,6897,1,1,0,3,0,0,19,2,2,0,2,5,7,1962,2010,1,1,6,6,2,0,3,2,1,4,4,3,0,659,6,0,381,1040,1,0,1,0,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,3,5,1962.0,3,1,260,5,5,2,0,104,0,0,0,0,3,4,1,0,3,4,8,4,11.751950239425476
857,8,3,70.0,10970,1,1,0,2,4,1,5,2,2,0,7,6,5,1978,1978,1,1,9,6,2,0,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,0,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,3,5,1981.0,3,2,576,5,1,2,0,0,34,0,0,0,3,2,1,0,9,2,8,4,11.898194668458824
858,5,3,65.0,8125,1,1,3,3,4,0,8,2,2,0,5,6,4,1994,1995,1,1,6,6,2,0,3,4,2,2,4,3,6,0,6,0,702,702,1,2,1,0,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,5,1,1994.0,0,2,343,5,5,2,0,36,0,0,0,0,3,4,1,0,2,3,8,4,12.066816325306588
859,0,3,80.0,10400,1,1,3,3,4,0,14,2,2,0,2,7,4,1976,1976,1,1,6,6,1,125,3,4,1,2,4,3,6,0,6,0,1090,1090,1,4,1,0,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,5,1,1976.0,2,2,479,5,5,2,0,0,0,0,0,0,3,2,1,0,5,3,8,3,11.931642378754141
860,5,3,80.0,11029,1,1,0,3,0,0,14,3,2,0,5,6,6,1968,1984,1,1,6,6,1,144,3,4,1,4,4,2,1,619,6,0,435,1054,1,4,1,0,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,1,1968.0,3,2,619,5,5,2,0,65,0,0,222,0,3,4,1,0,7,0,8,4,12.429220196836386
861,4,3,55.0,7642,1,1,3,3,0,0,6,2,2,0,0,7,7,1918,1998,1,1,13,14,2,0,2,4,0,4,4,3,6,0,6,0,912,912,1,2,1,0,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,2,5,1925.0,3,1,216,5,5,2,0,240,0,0,0,0,3,0,1,0,5,1,8,4,12.154521423145216
862,14,3,75.0,11625,1,1,3,3,4,0,19,2,2,1,2,5,3,1965,1965,3,1,9,6,2,0,3,4,2,4,4,2,1,841,6,0,198,1039,1,0,1,0,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,3,1,1965.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,3,4,8,4,11.78676973513378
863,0,3,81.0,9672,1,1,3,3,0,0,20,2,2,0,2,6,4,1984,1985,3,1,6,10,2,0,3,4,2,2,4,3,2,338,6,0,702,1040,1,4,1,0,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,3,1,1986.0,3,2,480,5,5,2,0,0,0,0,0,0,3,0,1,0,4,4,8,4,11.931642378754141
864,0,3,70.0,7931,1,1,3,3,4,0,12,2,2,0,2,5,4,1959,1959,3,1,3,10,2,0,3,4,1,4,4,3,1,1148,6,0,0,1148,1,4,1,0,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,3,1,672,5,5,2,0,0,0,0,0,0,3,0,1,0,6,3,8,4,11.794345471549745
865,0,1,72.0,8640,1,1,3,3,4,0,21,2,2,0,2,7,4,2007,2008,1,1,12,13,2,0,2,4,2,0,4,3,6,0,6,0,1372,1372,1,0,1,0,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,3,1,2008.0,0,2,529,5,5,2,0,140,0,0,0,0,3,4,1,0,4,2,6,5,12.43153750053306
866,0,3,73.0,8750,1,1,0,3,4,0,12,2,2,0,2,5,5,1970,1970,1,1,8,8,1,40,3,4,1,4,4,3,1,828,6,0,174,1002,1,4,1,0,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,3,5,1973.0,3,2,902,5,5,2,0,0,0,0,0,0,3,2,1,0,7,3,8,4,11.908346971208953
867,0,3,67.0,10656,1,1,0,1,4,0,23,2,2,0,2,8,4,2006,2007,1,1,12,13,3,179,2,4,2,2,4,0,6,0,6,0,1638,1638,1,0,1,0,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,2,3,870,5,5,2,192,80,0,0,0,0,3,4,1,0,10,1,6,5,12.424810506025395
868,0,3,85.0,6970,1,1,3,3,0,0,19,1,2,0,2,4,4,1961,1961,1,1,12,13,2,0,3,4,1,4,4,3,0,932,6,0,108,1040,1,4,1,0,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,3,1,1961.0,2,2,544,5,5,2,168,0,0,0,0,0,3,4,3,400,4,1,8,4,11.767575435251748
869,5,3,65.0,14762,1,1,1,3,0,0,8,1,2,0,5,5,5,1948,1950,1,1,9,10,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,2,1,0,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,5,1,1979.0,3,2,672,5,5,1,120,144,0,0,0,0,3,4,1,0,4,0,8,4,12.037659911047466
870,5,3,80.0,9938,1,1,3,3,4,0,20,2,2,0,5,7,4,1993,1994,1,1,8,8,1,161,2,4,2,2,4,3,2,750,6,0,300,1050,1,0,1,0,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,5,1,1993.0,0,2,574,5,5,2,156,90,0,0,0,0,3,0,1,0,5,4,8,4,12.371591321286905
871,0,3,60.0,6600,1,1,3,3,4,0,12,4,2,0,2,5,4,1962,1962,3,1,8,8,2,0,3,4,1,4,4,3,6,0,6,0,894,894,1,2,0,0,894,0,0,894,0,0,1,0,2,1,3,5,6,0,3,5,1962.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,7,3,8,4,11.603688960617086
872,5,3,70.0,8750,1,1,3,3,4,0,5,2,2,0,5,6,4,1998,1998,1,1,12,13,1,70,3,4,2,2,4,3,2,505,6,0,299,804,1,0,1,0,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,3,1,1998.0,2,2,523,5,5,2,0,77,0,0,0,0,3,4,1,0,5,4,8,4,12.208574513247495
873,0,3,74.0,8892,1,1,3,3,0,0,12,2,2,0,2,5,6,1953,1996,1,1,14,15,2,0,2,4,4,4,4,0,6,0,6,0,105,105,1,2,1,0,910,0,0,910,0,0,1,0,3,1,2,5,6,0,3,1,1953.0,3,2,414,5,5,2,196,0,150,0,0,0,3,1,1,0,9,2,8,4,11.661354090741
874,2,3,60.0,12144,1,1,3,3,4,0,12,2,2,0,2,5,6,1949,1950,1,1,6,6,2,0,2,4,1,4,4,3,5,375,6,0,457,832,1,2,1,0,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,2,1,1949.0,3,1,288,5,5,2,0,28,0,0,0,0,3,4,2,0,8,3,8,4,11.798111925972616
875,4,4,52.0,5720,1,1,3,3,4,0,17,0,2,0,0,5,5,1941,1950,1,1,13,14,2,0,3,4,1,4,4,3,6,0,6,0,676,676,1,0,1,0,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,3,5,1941.0,3,1,200,5,5,2,26,0,0,0,0,0,3,4,1,0,7,3,8,0,11.104972264124868
876,5,1,75.0,9000,1,1,3,3,4,0,21,2,2,0,5,8,4,2007,2007,1,1,5,5,2,0,2,4,2,2,4,0,2,64,6,0,1120,1184,1,0,1,0,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,3,2007.0,0,2,550,5,5,2,208,364,0,0,0,0,3,4,1,0,7,1,6,5,12.623064399210186
877,0,3,94.0,25286,1,1,3,1,4,1,11,2,2,0,2,4,4,1963,1963,1,1,6,10,2,0,3,4,2,4,4,1,0,633,6,0,431,1064,1,2,1,0,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,3,1,1963.0,3,2,648,5,5,2,0,0,0,0,0,0,3,4,1,0,0,1,8,4,11.792456911128633
878,5,3,74.0,8834,1,1,3,3,4,0,16,2,2,0,5,9,4,2004,2005,3,1,12,13,3,141,2,4,2,0,4,3,2,1170,6,0,292,1462,1,0,1,0,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,2,1,2004.0,0,3,738,5,5,2,184,0,0,0,0,0,3,4,1,0,5,3,8,4,12.765691290604373
879,9,3,88.0,11782,1,1,0,3,4,0,19,2,2,0,6,5,6,1961,1995,1,1,6,6,2,0,3,4,1,4,4,0,0,899,6,0,210,1109,1,4,1,0,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,3,5,1987.0,3,2,576,5,5,2,192,0,0,0,0,0,3,2,3,400,5,4,8,4,11.904974309480181
880,0,3,70.0,7000,1,1,0,3,1,0,5,2,2,0,2,5,7,1978,2005,1,1,12,13,1,49,2,2,1,4,4,3,0,646,6,0,218,864,1,0,1,0,864,0,0,864,1,0,1,0,3,1,3,6,6,0,3,1,1978.0,3,1,336,5,5,2,0,0,0,0,0,0,3,1,1,0,6,3,8,4,11.824087219587646
881,0,3,60.0,7024,1,1,3,3,4,0,7,2,2,0,2,5,4,2005,2006,1,1,12,13,2,0,3,4,2,0,1,3,0,980,6,0,110,1090,1,2,1,0,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,3,1,2005.0,0,2,450,5,5,2,0,49,0,0,0,0,3,4,1,0,5,1,8,4,11.964007453736913
882,4,3,44.0,13758,1,1,0,3,1,0,23,2,2,0,0,7,4,1990,1991,1,1,6,6,1,71,2,2,1,2,4,2,3,902,6,0,254,1156,1,0,1,0,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,5,1,1990.0,2,2,400,5,5,2,168,36,0,0,0,0,3,4,1,0,3,1,8,4,12.141539457711715
883,5,3,65.0,9636,1,1,0,3,0,0,8,2,2,0,5,6,4,1992,1993,1,1,12,13,2,0,3,4,2,2,4,3,6,0,6,0,808,808,1,2,1,0,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,5,3,1993.0,2,2,389,5,5,2,342,40,0,0,0,0,3,2,1,0,11,3,8,4,12.089544447235971
884,7,3,60.0,6204,1,1,3,0,4,0,18,2,2,0,3,4,4,1912,1950,1,1,13,14,2,0,2,4,2,4,0,3,6,0,6,0,795,795,1,4,0,0,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,3,5,1997.0,3,1,440,5,2,2,0,188,0,0,0,0,3,4,1,0,2,0,8,4,11.682676678340282
885,0,3,65.0,7150,1,1,3,3,4,0,12,2,2,0,2,5,4,1967,1967,1,1,6,6,1,29,3,4,1,4,4,3,1,432,6,0,460,892,1,4,1,0,892,0,0,892,0,0,1,0,3,1,3,5,6,0,3,1,1967.0,2,1,288,5,5,2,0,0,0,0,0,0,3,1,1,0,6,3,8,4,11.51293546492023
886,11,1,50.0,5119,1,1,0,3,1,0,21,2,2,4,2,9,4,1999,2000,1,1,8,8,1,29,2,4,2,0,4,0,2,1238,6,0,460,1698,1,0,1,0,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,5,1,1999.0,0,2,506,5,5,2,97,65,0,0,0,0,3,4,1,0,0,2,1,0,12.70351207261035
887,10,3,70.0,8393,1,1,3,3,0,0,12,2,2,2,2,5,4,1959,2005,1,1,8,8,1,74,3,4,1,4,4,3,3,528,6,0,1098,1626,1,0,1,0,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,3,1,2005.0,0,2,588,5,5,2,272,54,0,0,0,0,3,4,1,0,5,0,8,3,11.884495917930655
888,4,3,59.0,16466,1,1,0,3,4,0,7,2,2,0,0,5,6,1955,1955,1,1,8,8,2,0,3,2,2,4,4,3,6,0,6,0,816,816,1,4,1,0,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,3,1,1955.0,3,1,300,5,5,2,121,0,0,0,265,0,3,4,1,0,3,2,8,4,11.816734299348461
889,0,3,95.0,15865,1,1,0,3,4,1,12,2,2,0,2,8,5,1970,1970,0,5,13,14,2,0,2,2,2,4,1,1,0,351,5,823,1043,2217,1,0,1,0,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,5,1,1970.0,3,2,621,5,5,2,81,207,0,0,224,0,3,4,1,0,9,1,8,4,12.498745990829315
890,0,3,128.0,12160,1,1,3,3,4,0,12,1,2,0,2,6,3,1953,1953,3,1,13,14,1,49,3,4,1,4,4,3,1,1024,6,0,481,1505,1,0,1,0,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,5,1,1953.0,2,2,505,5,5,2,0,0,0,162,0,0,3,4,1,0,1,3,8,4,11.91505836075372
891,4,3,60.0,8064,1,1,3,3,0,0,12,0,2,0,0,5,6,1949,2006,1,1,8,8,2,0,3,2,1,4,4,2,6,0,6,0,672,672,1,0,1,0,672,252,0,924,0,0,1,0,3,1,3,6,6,1,4,5,2003.0,3,2,576,5,5,2,0,0,0,0,0,0,3,2,3,2000,6,1,8,4,11.719134432217526
892,5,3,70.0,11184,1,1,3,3,4,0,19,2,2,0,5,6,4,1978,1978,3,1,6,6,1,50,3,4,1,4,4,3,3,226,5,500,192,918,1,2,1,0,918,765,0,1683,0,0,2,1,3,1,3,7,6,1,5,1,1978.0,2,2,440,5,5,2,243,0,0,0,0,0,3,4,1,0,6,3,8,4,12.058158312538195
893,0,3,70.0,8414,1,1,3,3,4,0,19,2,2,0,2,6,7,1963,2003,3,1,6,6,2,0,3,4,1,4,4,3,2,663,6,0,396,1059,1,4,1,0,1068,0,0,1068,0,1,1,0,3,1,3,6,6,0,3,1,1963.0,2,1,264,5,5,2,192,0,0,0,0,0,3,2,1,0,1,0,8,4,11.9479558477909
894,0,3,71.0,13284,1,1,3,3,4,0,19,4,2,0,2,5,4,1954,1954,1,1,13,10,2,0,3,4,2,2,4,2,1,1064,6,0,319,1383,1,4,1,0,1383,0,0,1383,1,0,1,0,3,1,3,6,6,1,2,1,1954.0,3,1,354,5,5,2,511,116,0,0,0,0,3,0,1,0,5,2,8,4,12.013706813470414
895,10,3,64.0,7018,1,1,3,0,4,0,20,2,2,2,2,5,4,1979,1979,1,1,9,10,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,0,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,3,1,1979.0,3,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,5,3,8,2,11.685693195625966
896,5,3,71.0,7056,1,1,3,3,4,0,12,2,2,0,5,6,4,1963,1963,3,1,6,6,1,244,3,4,1,4,4,3,1,400,6,0,380,780,1,4,1,0,983,813,0,1796,1,0,1,1,4,1,3,8,6,1,5,1,1963.0,2,2,483,5,5,2,0,50,0,0,0,0,3,4,1,0,9,2,8,4,11.849404844423075
897,1,4,50.0,8765,1,0,3,3,4,0,9,2,2,0,2,4,5,1936,1950,1,1,13,14,2,0,3,4,0,4,4,3,0,285,6,0,666,951,1,0,0,0,951,0,0,951,0,0,1,0,2,1,3,6,6,0,3,5,1936.0,3,1,327,5,5,2,0,28,0,0,0,0,3,4,1,0,3,0,8,0,11.575909653758895
898,10,3,64.0,7018,1,1,3,3,4,0,20,1,2,2,5,5,4,1979,1979,1,1,9,10,2,0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,0,1120,1120,0,2240,0,0,2,0,6,2,3,12,6,0,3,5,1979.0,3,2,528,5,5,2,154,0,0,0,0,0,3,4,1,0,5,3,8,2,11.870278179170795
899,0,3,100.0,12919,1,1,0,3,4,0,16,2,2,0,2,9,4,2009,2010,3,1,12,13,3,306,0,4,2,0,4,1,2,2188,6,0,142,2330,1,0,1,0,2364,0,0,2364,1,0,2,1,2,1,0,11,6,2,2,1,2009.0,0,3,820,5,5,2,0,67,0,0,0,0,3,4,1,0,2,4,6,5,13.323928581764989
900,0,3,65.0,6993,1,1,3,3,4,0,19,1,2,0,2,5,6,1961,1994,1,1,6,10,2,0,3,4,1,4,4,3,1,465,6,0,447,912,1,4,1,0,1236,0,0,1236,0,0,1,0,3,1,3,6,6,1,5,1,1961.0,3,1,288,5,5,2,0,0,0,0,0,0,3,4,1,0,5,0,8,4,11.813037464800539
901,0,3,73.0,7340,1,1,0,3,4,0,12,2,2,0,2,4,5,1971,1971,1,1,6,6,2,0,3,4,1,4,4,3,0,322,6,0,536,858,1,4,1,0,858,0,0,858,0,0,1,0,2,1,3,4,6,0,3,5,1979.0,3,1,684,5,5,2,0,0,0,0,0,0,3,4,1,0,5,1,8,4,11.608244735642321
902,0,3,64.0,8712,1,1,0,3,4,0,12,2,2,0,2,5,6,1957,2000,3,1,8,8,2,0,3,2,1,4,4,2,1,860,6,0,132,992,1,4,1,0,1306,0,0,1306,1,0,1,0,2,1,3,5,6,0,3,5,1968.0,3,1,756,5,5,2,0,0,0,0,0,0,3,4,1,0,4,3,8,4,11.938199736300927
903,5,3,63.0,7875,1,1,3,3,4,0,8,2,2,0,5,7,4,2003,2003,1,1,12,13,2,0,2,4,2,2,4,3,6,0,6,0,783,783,1,0,1,0,807,702,0,1509,0,0,2,1,3,1,2,8,6,1,2,1,2003.0,0,2,393,5,5,2,0,75,0,0,0,0,3,4,1,0,6,0,8,4,12.100717685412473
904,0,3,50.0,14859,1,1,0,1,1,0,8,2,2,0,2,7,4,2006,2006,3,1,12,13,1,8,2,4,2,2,4,3,6,0,6,0,1670,1670,1,0,1,0,1670,0,0,1670,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,2,3,690,5,5,2,144,60,0,0,0,0,3,4,1,0,7,0,6,5,12.388398368982115
